num,sale_year,sale_price
50711350,12/29/2005,"$327,855 "
50711350,3/30/2005,$0 
50711840,10/25/2023,"$349,000 "
50711840,6/29/2020,$0 
50711840,9/8/2011,$0 
50711840,10/26/2005,$0 
50711840,5/31/2005,"$358,900 "
50711840,3/30/2005,$0 
50711850,9/6/2018,$0 
50711850,12/28/2005,"$332,204 "
50711850,3/30/2005,$0 
50711360,11/11/2020,"$295,000 "
50711360,7/31/2007,"$333,000 "
50711360,1/11/2006,"$326,597 "
50711360,3/30/2005,$0 
50710240,8/30/2022,"$342,000 "
50710240,4/16/2015,"$309,000 "
50710240,10/27/2009,"$255,000 "
50710240,5/31/2005,"$407,000 "
50710240,3/30/2005,$0 
50710250,6/12/2020,"$357,500 "
50710250,1/26/2018,"$310,000 "
50710250,12/1/2008,"$260,000 "
50710250,4/26/2005,"$404,900 "
50710250,3/30/2005,$0 
50710260,5/7/2016,"$310,000 "
50710260,7/15/2009,"$245,000 "
50710260,8/9/2005,"$412,500 "
50710260,3/30/2005,$0 
50712030,6/19/2024,"$437,000 "
50712030,5/31/2019,"$325,000 "
50712030,1/31/2013,"$270,000 "
50712030,2/23/2009,$0 
50712030,2/23/2009,"$265,000 "
50712030,10/10/2008,"$252,000 "
50712030,1/5/2007,"$375,900 "
50712030,3/30/2005,$0 
50712040,10/1/2010,"$273,000 "
50712040,6/11/2010,"$377,000 "
50712040,2/21/2007,"$450,000 "
50712040,4/27/2005,"$456,900 "
50712040,3/30/2005,$0 
50710270,6/21/2007,$0 
50710270,9/1/2006,"$352,600 "
50710270,3/30/2005,$0 
50713960,4/27/2020,"$257,000 "
50713960,3/3/2017,$0 
50713960,12/28/2006,$0 
50713960,5/20/2005,"$264,900 "
50713960,3/30/2005,$0 
50711860,7/30/2021,"$314,000 "
50711860,7/3/2019,"$277,500 "
50711860,1/19/2017,"$258,000 "
50711860,1/9/2015,$0 
50711860,1/7/2013,$0 
50711860,4/21/2006,"$345,000 "
50711860,3/30/2005,$0 
50712050,1/12/2018,"$310,000 "
50712050,12/1/2006,"$372,900 "
50712050,3/30/2005,$0 
50712570,12/28/2023,"$302,000 "
50712570,6/10/2020,"$265,000 "
50712570,5/13/2005,"$301,900 "
50712570,3/30/2005,$0 
50710280,2/8/2022,"$355,000 "
50710280,5/13/2008,"$315,000 "
50710280,5/31/2005,"$409,900 "
50710280,3/30/2005,$0 
50712580,6/18/2013,"$200,000 "
50712580,2/28/2012,"$185,000 "
50712580,1/15/2009,"$150,000 "
50712580,8/22/2008,"$225,000 "
50712580,9/15/2005,"$317,300 "
50712580,3/30/2005,$0 
50710290,3/27/2009,"$262,300 "
50710290,12/8/2008,"$362,987 "
50710290,10/19/2007,"$385,000 "
50710290,8/24/2007,"$345,000 "
50710290,6/2/2005,"$409,900 "
50710290,3/30/2005,$0 
50710300,7/17/2017,"$289,000 "
50710300,3/31/2014,"$288,000 "
50710300,1/14/2009,"$230,000 "
50710300,7/11/2008,"$212,100 "
50710300,11/4/2005,"$384,655 "
50710300,3/30/2005,$0 
50710310,7/23/2007,$0 
50710310,9/16/2006,$0 
50710310,8/28/2006,"$325,600 "
50710310,3/30/2005,$0 
50710320,8/16/2021,"$355,000 "
50710320,2/27/2018,"$298,000 "
50710320,11/24/2015,$0 
50710320,9/22/2006,"$350,900 "
50710320,3/30/2005,$0 
50710330,4/6/2022,"$360,000 "
50710330,7/14/2017,"$299,900 "
50710330,10/18/2013,"$315,000 "
50710330,5/26/2005,"$407,900 "
50710330,3/30/2005,$0 
50710340,3/30/2022,"$352,000 "
50710340,8/20/2014,"$295,000 "
50710340,7/19/2013,"$242,000 "
50710340,1/31/2006,"$380,046 "
50710340,3/30/2005,$0 
50710350,4/12/2016,"$312,500 "
50710350,3/30/2010,"$267,000 "
50710350,2/19/2010,"$215,101 "
50710350,5/25/2005,"$412,900 "
50710350,3/30/2005,$0 
50710360,3/22/2021,"$349,900 "
50710360,9/24/2015,"$310,000 "
50710360,9/12/2005,"$400,900 "
50710360,3/30/2005,$0 
50710370,5/24/2005,"$387,505 "
50710370,3/30/2005,$0 
50712060,6/25/2019,"$325,000 "
50712060,11/3/2006,"$417,000 "
50712060,3/30/2005,$0 
50710380,5/13/2016,"$297,500 "
50710380,4/22/2005,"$407,900 "
50710380,3/30/2005,$0 
50711370,4/6/2006,"$335,000 "
50711370,3/30/2005,$0 
50711870,4/12/2019,"$285,000 "
50711870,9/21/2006,"$342,900 "
50711870,3/30/2005,$0 
50711880,5/31/2022,"$325,000 "
50711880,1/19/2006,"$326,291 "
50711880,3/30/2005,$0 
50711380,8/15/2018,"$277,000 "
50711380,12/15/2014,"$275,000 "
50711380,9/15/2008,"$250,000 "
50711380,7/11/2008,"$199,500 "
50711380,11/21/2005,"$350,305 "
50711380,3/30/2005,$0 
50710390,8/15/2006,"$366,400 "
50710390,3/30/2005,$0 
50710400,5/28/2025,"$389,000 "
50710400,7/1/2005,"$439,900 "
50710400,3/30/2005,$0 
50710410,1/24/2019,"$314,000 "
50710410,5/29/2018,"$298,500 "
50710410,10/17/2005,"$395,905 "
50710410,3/30/2005,$0 
50712070,2/9/2006,"$436,905 "
50712070,3/30/2005,$0 
50712080,11/30/2006,"$378,900 "
50712080,3/30/2005,$0 
50710420,2/7/2025,"$390,000 "
50710420,10/11/2013,$0 
50710420,6/16/2005,"$387,505 "
50710420,3/30/2005,$0 
50713970,7/29/2005,"$278,000 "
50713970,5/23/2005,"$257,900 "
50713970,3/30/2005,$0 
50711890,10/22/2008,"$220,000 "
50711890,9/5/2008,"$216,000 "
50711890,4/10/2006,"$343,805 "
50711890,3/30/2005,$0 
50712090,6/1/2012,"$271,500 "
50712090,1/31/2012,"$226,700 "
50712090,6/15/2005,"$436,905 "
50712090,3/30/2005,$0 
50712590,9/10/2013,"$206,000 "
50712590,5/31/2005,"$295,155 "
50712590,3/30/2005,$0 
50710430,9/27/2024,"$405,000 "
50710430,2/18/2010,"$243,000 "
50710430,5/31/2005,"$412,900 "
50710430,3/30/2005,$0 
50712600,10/15/2021,"$265,000 "
50712600,5/24/2005,"$304,900 "
50712600,3/30/2005,$0 
50710440,4/15/2024,"$422,000 "
50710440,11/30/2020,"$325,000 "
50710440,6/26/2017,"$291,250 "
50710440,10/21/2008,"$240,000 "
50710440,8/1/2008,"$283,500 "
50710440,8/30/2007,"$345,000 "
50710440,6/2/2005,"$407,900 "
50710440,3/30/2005,$0 
50710450,3/16/2020,"$345,000 "
50710450,11/25/2009,"$273,000 "
50710450,8/15/2007,$0 
50710450,5/5/2006,"$343,300 "
50710450,3/30/2005,$0 
50710460,4/24/2015,"$310,000 "
50710460,11/20/2008,"$235,000 "
50710460,5/29/2008,"$269,955 "
50710460,5/9/2005,"$412,900 "
50710460,3/30/2005,$0 
50710470,1/10/2022,"$350,000 "
50710470,9/7/2017,$0 
50710470,5/25/2006,"$352,000 "
50710470,3/30/2005,$0 
50710480,10/16/2018,"$302,500 "
50710480,12/21/2005,"$397,005 "
50710480,3/30/2005,$0 
50710490,5/29/2013,$0 
50710490,6/7/2005,"$449,900 "
50710490,3/30/2005,$0 
50710500,7/17/2024,"$405,000 "
50710500,5/11/2022,"$355,000 "
50710500,10/4/2016,"$299,900 "
50710500,12/21/2007,$0 
50710500,5/31/2005,"$417,900 "
50710500,3/30/2005,$0 
50710510,8/5/2022,"$370,000 "
50710510,4/27/2020,"$352,000 "
50710510,2/21/2017,"$295,000 "
50710510,2/20/2013,"$285,000 "
50710510,4/11/2008,$0 
50710510,6/10/2005,"$417,900 "
50710510,3/30/2005,$0 
50710520,7/19/2013,"$308,000 "
50710520,12/27/2007,"$325,000 "
50710520,4/3/2007,"$351,601 "
50710520,5/24/2005,"$417,900 "
50710520,3/30/2005,$0 
50712100,8/31/2006,"$420,000 "
50712100,3/30/2005,$0 
50710530,4/11/2005,"$417,900 "
50710530,3/30/2005,$0 
50711390,1/31/2020,"$296,900 "
50711390,5/23/2005,"$353,305 "
50711390,3/30/2005,$0 
50711900,5/14/2018,$0 
50711900,5/16/2005,"$376,900 "
50711900,3/30/2005,$0 
50711910,7/27/2021,"$295,000 "
50711910,5/18/2006,"$330,000 "
50711910,3/30/2005,$0 
50711400,7/28/2010,"$242,000 "
50711400,1/18/2006,"$353,305 "
50711400,3/30/2005,$0 
50710540,8/31/2021,$0 
50710540,3/28/2016,"$310,000 "
50710540,6/26/2009,"$230,000 "
50710540,7/27/2005,"$422,900 "
50710540,3/30/2005,$0 
50710550,8/19/2013,"$235,000 "
50710550,12/15/2005,"$386,000 "
50710550,3/30/2005,$0 
50710560,8/10/2016,"$305,000 "
50710560,10/28/2005,"$448,000 "
50710560,4/27/2005,"$425,100 "
50710560,3/30/2005,$0 
50712110,11/30/2021,"$365,000 "
50712110,4/19/2016,"$332,000 "
50712110,12/22/2006,"$362,500 "
50712110,3/30/2005,$0 
50712120,8/8/2013,"$310,000 "
50712120,4/6/2006,"$446,405 "
50712120,3/30/2005,$0 
50710570,5/27/2022,"$369,950 "
50710570,8/1/2018,"$292,500 "
50710570,8/24/2012,$0 
50710570,11/17/2009,"$240,000 "
50710570,11/29/2007,$0 
50710570,5/25/2005,"$417,900 "
50710570,3/30/2005,$0 
50713980,1/14/2022,"$250,000 "
50713980,5/19/2005,"$267,900 "
50713980,3/30/2005,$0 
50711920,6/28/2006,"$330,000 "
50711920,3/30/2005,$0 
50712130,6/16/2020,"$389,000 "
50712130,4/21/2017,"$293,000 "
50712130,1/3/2017,"$278,141 "
50712130,1/20/2006,"$446,405 "
50712130,3/30/2005,$0 
50712610,7/22/2005,"$319,900 "
50712610,3/30/2005,$0 
50710580,9/15/2011,"$255,000 "
50710580,7/15/2011,"$215,056 "
50710580,5/25/2005,"$417,900 "
50710580,3/30/2005,$0 
50712620,4/20/2005,"$314,900 "
50712620,3/30/2005,$0 
50710590,7/30/2020,"$355,000 "
50710590,10/1/2015,$0 
50710590,6/24/2015,"$280,000 "
50710590,9/19/2005,"$449,900 "
50710590,3/30/2005,$0 
50710600,12/12/2013,"$259,000 "
50710600,7/11/2007,$0 
50710600,12/22/2005,"$396,815 "
50710600,3/30/2005,$0 
50710610,6/20/2023,"$397,000 "
50710610,6/29/2018,"$300,000 "
50710610,6/24/2011,"$251,000 "
50710610,5/19/2006,"$379,900 "
50710610,3/30/2005,$0 
50710620,11/16/2018,"$302,500 "
50710620,2/27/2012,$0 
50710620,7/28/2006,"$348,900 "
50710620,3/30/2005,$0 
50712630,10/23/2019,"$250,000 "
50712630,4/20/2005,"$301,900 "
50712630,3/30/2005,$0 
50712140,6/9/2022,"$410,000 "
50712140,8/31/2015,"$302,900 "
50712140,12/8/2006,"$365,900 "
50712140,3/30/2005,$0 
50712150,1/24/2025,"$415,000 "
50712150,9/8/2020,"$369,000 "
50712150,12/1/2006,"$352,900 "
50712150,3/30/2005,$0 
50712640,10/22/2020,"$260,000 "
50712640,1/4/2007,"$279,900 "
50712640,3/30/2005,$0 
50712650,2/26/2021,"$255,000 "
50712650,3/29/2011,"$182,300 "
50712650,6/25/2010,"$238,588 "
50712650,12/11/2007,$0 
50712650,4/26/2005,"$296,900 "
50712650,3/30/2005,$0 
50711410,3/14/2013,"$228,000 "
50711410,5/25/2005,"$358,900 "
50711410,3/30/2005,$0 
50711420,7/1/2020,$0 
50711420,10/19/2006,"$328,900 "
50711420,3/30/2005,$0 
50711430,3/29/2022,$0 
50711430,9/13/2005,"$371,200 "
50711430,3/30/2005,$0 
50711440,9/10/2019,"$267,890 "
50711440,9/5/2011,$0 
50711440,12/21/2010,$0 
50711440,12/20/2010,"$225,000 "
50711440,2/3/2009,$0 
50711440,9/30/2005,"$358,900 "
50711440,3/30/2005,$0 
50712660,6/7/2023,"$272,000 "
50712660,8/26/2014,$0 
50712660,10/27/2006,"$279,900 "
50712660,3/30/2005,$0 
50712670,4/8/2022,"$285,000 "
50712670,12/19/2014,"$220,000 "
50712670,7/29/2010,"$194,000 "
50712670,1/23/2009,"$177,000 "
50712670,4/26/2005,"$296,900 "
50712670,3/30/2005,$0 
50712680,6/1/2021,"$275,000 "
50712680,6/10/2009,"$165,000 "
50712680,5/19/2005,"$301,900 "
50712680,3/30/2005,$0 
50712160,6/17/2019,"$330,000 "
50712160,5/28/2013,"$299,500 "
50712160,2/17/2006,"$394,305 "
50712160,3/30/2005,$0 
50712170,7/18/2023,$0 
50712170,7/14/2006,"$374,252 "
50712170,3/30/2005,$0 
50712690,4/26/2005,"$301,900 "
50712690,3/30/2005,$0 
50712700,7/30/2018,"$225,000 "
50712700,12/22/2009,"$170,000 "
50712700,4/27/2005,"$301,900 "
50712700,3/30/2005,$0 
50711450,8/24/2018,"$275,000 "
50711450,6/12/2015,"$275,000 "
50711450,5/22/2009,"$253,000 "
50711450,3/18/2009,"$160,600 "
50711450,2/28/2006,"$336,184 "
50711450,3/30/2005,$0 
50711460,8/4/2022,"$329,000 "
50711460,3/29/2010,"$220,000 "
50711460,12/1/2006,"$314,900 "
50711460,3/30/2005,$0 
50711470,5/31/2018,"$273,000 "
50711470,10/16/2015,"$252,500 "
50711470,10/9/2008,"$235,000 "
50711470,7/11/2008,"$199,500 "
50711470,11/7/2005,"$329,146 "
50711470,3/30/2005,$0 
50711480,5/24/2005,"$363,900 "
50711480,3/30/2005,$0 
50712710,1/6/2021,"$272,000 "
50712710,9/15/2015,"$205,000 "
50712710,4/27/2005,"$301,900 "
50712710,3/30/2005,$0 
50712720,4/13/2022,"$274,000 "
50712720,9/10/2014,$0 
50712720,4/7/2005,"$301,900 "
50712720,3/30/2005,$0 
50712730,8/17/2018,"$224,500 "
50712730,5/23/2005,"$309,900 "
50712730,3/30/2005,$0 
50712180,8/26/2005,"$461,400 "
50712180,3/30/2005,$0 
50712190,9/8/2022,"$415,000 "
50712190,12/3/2021,$0 
50712190,5/18/2017,$0 
50712190,5/18/2017,"$315,000 "
50712190,9/17/2014,"$320,000 "
50712190,3/27/2013,$0 
50712190,12/19/2008,"$280,000 "
50712190,8/25/2005,"$459,900 "
50712190,3/30/2005,$0 
50712740,7/28/2020,"$272,000 "
50712740,3/1/2006,"$277,655 "
50712740,3/30/2005,$0 
50712750,5/30/2017,"$225,200 "
50712750,7/29/2009,"$195,000 "
50712750,1/30/2006,"$289,655 "
50712750,3/30/2005,$0 
50711490,7/1/2021,"$308,000 "
50711490,5/1/2006,"$348,805 "
50711490,3/30/2005,$0 
50711500,12/16/2022,"$325,000 "
50711500,7/20/2005,"$366,900 "
50711500,3/30/2005,$0 
50711510,5/16/2016,"$267,900 "
50711510,5/17/2006,"$335,900 "
50711510,3/30/2005,$0 
50711520,1/13/2014,"$260,000 "
50711520,3/23/2006,"$328,200 "
50711520,3/30/2005,$0 
50712760,10/29/2009,"$190,000 "
50712760,6/1/2005,"$304,900 "
50712760,3/30/2005,$0 
50712770,10/12/2017,"$226,000 "
50712770,6/14/2016,$0 
50712770,11/29/2012,$0 
50712770,4/18/2005,"$304,900 "
50712770,3/30/2005,$0 
50712780,11/5/2020,"$285,000 "
50712780,6/15/2018,"$230,000 "
50712780,4/30/2008,"$250,000 "
50712780,6/9/2005,"$299,155 "
50712780,3/30/2005,$0 
50712200,1/12/2016,"$327,900 "
50712200,8/31/2006,"$371,984 "
50712200,3/30/2005,$0 
50712210,8/13/2020,"$360,000 "
50712210,5/21/2010,$0 
50712210,5/18/2010,"$295,000 "
50712210,6/16/2005,"$502,500 "
50712210,3/30/2005,$0 
50712790,5/8/2024,"$295,000 "
50712790,12/4/2019,"$264,000 "
50712790,10/5/2007,"$259,900 "
50712790,5/11/2005,"$319,900 "
50712790,3/30/2005,$0 
50712800,3/28/2023,$0 
50712800,3/23/2023,"$270,000 "
50712800,5/25/2017,"$220,000 "
50712800,4/29/2005,"$319,900 "
50712800,3/30/2005,$0 
50711530,6/18/2015,"$265,000 "
50711530,8/30/2006,"$346,900 "
50711530,3/30/2005,$0 
50711540,5/2/2025,"$350,000 "
50711540,6/26/2023,"$340,000 "
50711540,2/13/2019,"$279,000 "
50711540,12/11/2015,"$267,000 "
50711540,4/15/2011,"$214,000 "
50711540,5/19/2005,"$376,900 "
50711540,3/30/2005,$0 
50711550,9/3/2024,"$345,000 "
50711550,5/24/2005,"$376,900 "
50711550,3/30/2005,$0 
50711560,8/9/2006,"$337,900 "
50711560,3/30/2005,$0 
50712810,6/1/2005,"$314,900 "
50712810,3/30/2005,$0 
50712820,11/13/2015,"$218,000 "
50712820,6/8/2005,"$303,355 "
50712820,3/30/2005,$0 
50712830,1/26/2016,$0 
50712830,5/27/2005,"$296,900 "
50712830,3/30/2005,$0 
50710630,3/21/2006,"$379,900 "
50710630,3/30/2005,$0 
50712220,7/23/2021,"$365,000 "
50712220,1/16/2006,"$413,900 "
50712220,3/30/2005,$0 
50710640,1/29/2021,"$354,000 "
50710640,12/15/2016,"$298,500 "
50710640,2/8/2012,"$195,000 "
50710640,4/18/2006,"$369,200 "
50710640,3/30/2005,$0 
50712840,10/30/2020,"$275,000 "
50712840,3/31/2014,$0 
50712840,11/1/2005,"$302,400 "
50712840,3/30/2005,$0 
50711570,8/30/2022,"$329,000 "
50711570,5/28/2019,"$285,000 "
50711570,10/24/2005,"$334,518 "
50711570,3/30/2005,$0 
50711580,4/7/2005,"$353,900 "
50711580,3/30/2005,$0 
50711590,6/28/2013,"$158,000 "
50711590,9/7/2011,"$204,000 "
50711590,11/28/2005,"$334,291 "
50711590,3/30/2005,$0 
50711600,10/12/2016,"$260,000 "
50711600,12/1/2006,"$317,212 "
50711600,3/30/2005,$0 
50712850,6/23/2011,"$184,900 "
50712850,3/25/2011,"$150,100 "
50712850,9/23/2005,"$306,900 "
50712850,3/30/2005,$0 
50712860,8/23/2022,"$265,000 "
50712860,11/12/2014,"$217,000 "
50712860,4/2/2013,"$175,000 "
50712860,9/27/2005,"$316,400 "
50712860,3/30/2005,$0 
50712870,2/26/2021,"$250,000 "
50712870,2/15/2006,"$265,646 "
50712870,3/30/2005,$0 
50712880,6/28/2010,"$185,000 "
50712880,8/26/2005,"$308,900 "
50712880,3/30/2005,$0 
50710650,9/8/2020,"$375,000 "
50710650,3/14/2006,"$379,905 "
50710650,3/30/2005,$0 
50710660,1/19/2022,"$350,000 "
50710660,2/1/2011,"$240,000 "
50710660,9/15/2010,"$350,000 "
50710660,12/7/2005,$0 
50710660,5/24/2005,"$399,900 "
50710660,3/30/2005,$0 
50712890,4/9/2024,"$305,000 "
50712890,12/3/2021,"$259,000 "
50712890,5/13/2009,"$199,500 "
50712890,4/20/2009,"$285,872 "
50712890,5/20/2005,"$306,900 "
50712890,3/30/2005,$0 
50710670,6/25/2010,"$243,000 "
50710670,6/2/2005,"$404,900 "
50710670,3/30/2005,$0 
50712230,6/27/2022,"$387,000 "
50712230,8/1/2012,"$275,300 "
50712230,4/4/2012,"$358,000 "
50712230,6/3/2005,"$456,900 "
50712230,3/30/2005,$0 
50710680,4/8/2021,"$360,000 "
50710680,10/18/2018,"$312,000 "
50710680,9/11/2012,"$266,000 "
50710680,1/17/2006,"$384,505 "
50710680,3/30/2005,$0 
50712900,11/8/2024,"$299,000 "
50712900,4/20/2005,"$301,900 "
50712900,3/30/2005,$0 
50711610,11/30/2009,"$242,000 "
50711610,9/22/2008,$0 
50711610,4/26/2005,"$358,900 "
50711610,3/30/2005,$0 
50711620,9/9/2022,"$329,000 "
50711620,1/23/2021,$0 
50711620,8/12/2005,"$363,900 "
50711620,3/30/2005,$0 
50711630,6/3/2021,$0 
50711630,8/9/2019,"$285,000 "
50711630,2/28/2017,"$263,000 "
50711630,4/6/2005,"$358,900 "
50711630,3/30/2005,$0 
50711640,3/11/2024,"$362,000 "
50711640,3/5/2024,$0 
50711640,3/1/2018,"$250,000 "
50711640,11/1/2016,$0 
50711640,9/14/2015,"$260,000 "
50711640,5/13/2005,"$376,100 "
50711640,3/30/2005,$0 
50712910,8/24/2022,"$280,000 "
50712910,7/29/2005,"$306,900 "
50712910,3/30/2005,$0 
50712920,5/1/2023,"$283,000 "
50712920,9/14/2011,"$185,875 "
50712920,11/17/2009,"$190,000 "
50712920,9/4/2009,"$147,900 "
50712920,4/27/2005,"$301,900 "
50712920,3/30/2005,$0 
50712930,6/2/2005,"$306,900 "
50712930,3/30/2005,$0 
50712940,2/12/2024,"$295,000 "
50712940,6/26/2015,"$222,000 "
50712940,10/5/2012,"$187,500 "
50712940,4/15/2005,"$309,400 "
50712940,3/30/2005,$0 
50710690,8/30/2005,"$409,900 "
50710690,3/30/2005,$0 
50710700,8/14/2017,"$285,000 "
50710700,4/29/2005,"$409,900 "
50710700,3/30/2005,$0 
50712950,6/1/2022,"$275,000 "
50712950,5/11/2005,"$309,900 "
50712950,3/30/2005,$0 
50710710,5/22/2023,"$395,000 "
50710710,9/26/2020,"$352,000 "
50710710,7/24/2018,"$300,000 "
50710710,4/22/2005,"$427,800 "
50710710,3/30/2005,$0 
50712240,4/3/2017,"$309,000 "
50712240,5/24/2005,"$459,900 "
50712240,3/30/2005,$0 
50710720,7/28/2011,"$245,000 "
50710720,3/8/2006,"$375,000 "
50710720,3/30/2005,$0 
50712960,2/23/2022,"$275,000 "
50712960,6/28/2019,$0 
50712960,5/13/2005,"$304,000 "
50712960,3/30/2005,$0 
50711650,9/28/2018,"$269,900 "
50711650,10/27/2005,"$353,000 "
50711650,3/30/2005,$0 
50711660,5/1/2019,"$282,000 "
50711660,12/4/2013,$0 
50711660,5/26/2005,"$361,900 "
50711660,3/30/2005,$0 
50711670,11/22/2010,"$229,000 "
50711670,11/27/2006,"$315,900 "
50711670,3/30/2005,$0 
50711680,12/1/2023,"$335,000 "
50711680,5/24/2016,"$250,000 "
50711680,3/13/2006,"$324,119 "
50711680,3/30/2005,$0 
50712970,6/4/2024,"$300,000 "
50712970,3/23/2012,"$188,500 "
50712970,6/25/2009,"$170,000 "
50712970,4/8/2005,"$309,900 "
50712970,3/30/2005,$0 
50712980,5/14/2020,"$265,000 "
50712980,10/23/2013,$0 
50712980,8/10/2010,"$180,900 "
50712980,6/1/2005,$0 
50712980,6/1/2005,"$312,900 "
50712980,3/30/2005,$0 
50712990,9/24/2020,"$283,000 "
50712990,10/20/2006,"$291,400 "
50712990,3/30/2005,$0 
50713000,9/15/2009,"$175,000 "
50713000,8/7/2009,"$175,000 "
50713000,6/24/2005,"$304,900 "
50713000,3/30/2005,$0 
50710730,7/21/2022,$0 
50710730,8/20/2017,"$300,000 "
50710730,8/29/2006,"$329,812 "
50710730,3/30/2005,$0 
50710740,4/20/2005,"$407,900 "
50710740,3/30/2005,$0 
50713010,2/13/2025,"$299,000 "
50713010,6/9/2020,"$285,000 "
50713010,4/28/2005,"$314,900 "
50713010,3/30/2005,$0 
50710750,5/9/2014,"$295,000 "
50710750,11/6/2013,"$298,250 "
50710750,2/27/2006,"$405,700 "
50710750,3/30/2005,$0 
50712250,8/19/2009,"$287,500 "
50712250,6/29/2005,"$483,700 "
50712250,3/30/2005,$0 
50710760,11/3/2009,"$265,000 "
50710760,9/17/2009,"$250,000 "
50710760,5/30/2006,"$369,000 "
50710760,3/30/2005,$0 
50713020,7/23/2021,"$265,000 "
50713020,4/30/2020,$0 
50713020,5/21/2014,"$218,000 "
50713020,1/28/2010,"$194,500 "
50713020,11/13/2009,"$153,901 "
50713020,5/25/2005,"$314,900 "
50713020,3/30/2005,$0 
50711690,5/23/2005,"$353,305 "
50711690,3/30/2005,$0 
50711700,5/24/2012,"$240,000 "
50711700,7/15/2011,"$176,626 "
50711700,7/29/2005,"$376,900 "
50711700,3/30/2005,$0 
50711710,3/20/2020,"$281,000 "
50711710,12/18/2015,"$255,000 "
50711710,4/12/2006,"$353,305 "
50711710,3/30/2005,$0 
50711720,6/9/2006,"$333,300 "
50711720,3/30/2005,$0 
50713030,3/31/2022,"$275,000 "
50713030,9/22/2006,"$282,900 "
50713030,3/30/2005,$0 
50713040,1/13/2010,"$191,000 "
50713040,9/25/2009,"$166,000 "
50713040,4/20/2005,"$314,900 "
50713040,3/30/2005,$0 
50713050,4/15/2009,$0 
50713050,2/24/2006,$0 
50713050,11/18/2005,"$299,155 "
50713050,3/30/2005,$0 
50713060,1/29/2021,"$285,000 "
50713060,5/25/2005,"$319,900 "
50713060,3/30/2005,$0 
50710770,12/28/2015,$0 
50710770,10/5/2009,"$235,000 "
50710770,7/14/2009,"$423,991 "
50710770,4/27/2006,"$366,400 "
50710770,3/30/2005,$0 
50710780,8/18/2014,"$314,000 "
50710780,7/20/2007,$0 
50710780,7/20/2007,"$395,000 "
50710780,4/18/2005,"$448,700 "
50710780,3/30/2005,$0 
50713990,1/8/2024,"$257,000 "
50713990,3/9/2020,$0 
50713990,4/25/2011,"$165,000 "
50713990,11/30/2009,"$150,000 "
50713990,6/2/2005,"$259,900 "
50713990,3/30/2005,$0 
50711300,2/4/2014,"$297,500 "
50711300,5/14/2012,"$255,000 "
50711300,6/8/2006,"$376,900 "
50711300,3/30/2005,$0 
50711730,3/30/2016,"$260,000 "
50711730,4/14/2009,"$224,900 "
50711730,1/6/2006,"$320,833 "
50711730,3/30/2005,$0 
50713070,11/24/2021,$0 
50713070,8/20/2018,$0 
50713070,8/17/2018,$0 
50713070,6/6/2014,"$210,000 "
50713070,2/14/2010,$0 
50713070,5/2/2005,"$301,900 "
50713070,3/30/2005,$0 
50711930,8/20/2018,$0 
50711930,1/20/2006,"$309,205 "
50711930,3/30/2005,$0 
50713080,1/6/2006,"$290,955 "
50713080,3/30/2005,$0 
50711310,8/29/2008,"$290,000 "
50711310,6/18/2007,$0 
50711310,3/24/2006,"$390,100 "
50711310,3/30/2005,$0 
50713090,5/24/2018,"$224,900 "
50713090,6/28/2005,$0 
50713090,6/28/2005,"$301,900 "
50713090,3/30/2005,$0 
50710790,7/2/2014,"$290,000 "
50710790,12/16/2005,"$367,805 "
50710790,3/30/2005,$0 
50710800,12/15/2021,"$343,000 "
