account_num,year_built,construction_quality,building_condition,hvac,building_type,gross_building_area,net_leasable_area
38410360,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410370,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410380,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410390,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410400,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410410,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410420,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410430,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410440,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410450,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410460,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410470,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410480,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410490,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410500,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410510,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410520,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410530,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38410540,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409760,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408900,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408910,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408920,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408930,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408940,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408950,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408960,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408970,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408990,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409000,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409110,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409120,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409130,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409140,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409150,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409160,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409170,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409180,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409190,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409200,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409210,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409220,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409230,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409240,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409250,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409260,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409270,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409280,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409290,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409300,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409310,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409320,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409330,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409340,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409350,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409360,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409370,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409380,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409390,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409400,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409410,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409420,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409430,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409440,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409450,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409460,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409470,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409480,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409490,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409500,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409510,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409520,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409540,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409550,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409560,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409570,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409580,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409590,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409600,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409610,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409620,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409630,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409640,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409650,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409660,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38409670,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
38408980,1963,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50200990,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201000,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201010,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201020,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201030,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201040,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201050,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201060,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201070,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201080,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201090,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201100,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201110,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201120,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201130,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201140,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201150,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201160,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201170,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201180,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201190,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201200,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201210,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201220,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201230,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201240,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201250,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201260,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201270,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201280,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201290,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201300,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201310,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50201320,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227550,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227560,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227570,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227580,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227590,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227600,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227610,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227620,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227630,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227640,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227650,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227660,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227670,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227680,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227690,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227700,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227710,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227720,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227730,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227740,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227750,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227760,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227770,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227780,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227790,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227800,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227810,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227820,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227830,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227840,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227850,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227860,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227870,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227880,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227890,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227900,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227910,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227920,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227930,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227940,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227950,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227960,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227970,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227980,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50227990,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228000,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228010,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228020,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228030,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228040,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228050,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228060,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228070,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228080,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228090,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228100,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228110,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228120,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228130,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228140,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228150,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228160,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228170,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228180,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228190,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228200,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228210,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228220,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228230,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228240,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228250,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228260,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228270,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228280,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228290,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228300,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228310,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228320,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228330,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228340,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228350,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228360,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228370,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228380,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228390,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228400,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228410,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228420,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228430,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228440,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228450,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228460,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228470,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228480,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228490,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228500,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228510,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228520,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228530,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228540,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228550,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50228560,1965,AVERAGE,AVERAGE,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50047000,1990,VERY GOOD,GOOD,COMPLETE HVAC,EQUIPMENT BUILDING,"1,000",0
50211130,1880,GOOD,GOOD,COMPLETE HVAC,RESTAURANT,"1,264",0
50211120,1880,GOOD,GOOD,COMPLETE HVAC,RESTAURANT,"1,234",0
50211110,1900,GOOD PLUS,GOOD,COMPLETE HVAC,RESTAURANT,"1,234",0
50211100,1900,GOOD PLUS,GOOD,PACKAGE UNIT,RESTAURANT,"1,429",0
11998000,1840,VERY GOOD PLUS,AVERAGE,HOT WATER BASEBOARD,3 STORY,"2,655",0
50595700,1815,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50595710,1815,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50595720,1815,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50595730,1815,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50595740,1815,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50595750,1815,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
50595760,1815,VERY GOOD,GOOD,CENTRAL AIR TO AIR,CONDO > 3 STORIES,NA,NA
11595500,1940,EXCELLENT,VERY GOOD,COMPLETE HVAC,LIBRARY,"10,000",0
50673200,1810,VERY GOOD,VERY GOOD,CENTRAL AIR TO AIR,2 STORY,"2,856",0
11449000,1900,GOOD,GOOD,PACKAGE UNIT,MIXED RETAIL W/ OFFICE UNITS,"2,871",0
10718000,1979,GOOD,GOOD,PACKAGE UNIT,MIXED RETAIL W/ OFFICE UNITS,"1,992",0
50245800,1990,GOOD,GOOD,PACKAGE UNIT,MIXED RETAIL W/ OFFICE UNITS,"4,680",0
50245700,1990,GOOD,GOOD,PACKAGE UNIT,MIXED RETAIL W/ OFFICE UNITS,"4,680",0
10887500,1900,GOOD,AVERAGE,PACKAGE UNIT,MIXED RETAIL W/ RES UNITS,"3,002",0
10888000,1900,GOOD,GOOD,PACKAGE UNIT,MIXED RETAIL W/ OFFICE UNITS,"1,960",0
10862500,1920,AVERAGE PLUS,GOOD,PACKAGE UNIT,MIXED RETAIL W/ OFFICE UNITS,"6,792",0
10708000,1940,GOOD,GOOD,PACKAGE UNIT,RETAIL STORE,"2,070",0
10707650,1940,GOOD,GOOD,PACKAGE UNIT,RETAIL STORE,"2,070",0
10867500,1950,AVERAGE,GOOD,COMPLETE HVAC,RESTAURANT,"1,836","1,836"
10841500,1920,GOOD,GOOD,PACKAGE UNIT,MIXED RETAIL W/ RES UNITS,"2,392",0
10695500,1910,EXCELLENT,EXCELLENT,HEAT PUMP INDIVIDUAL UNIT,CONDO <= 3 STORIES,1,0
60012540,2007,EXCELLENT,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60012550,2007,EXCELLENT,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60012560,2007,EXCELLENT,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
60012570,2007,EXCELLENT,VERY GOOD,CENTRAL AIR TO AIR,CONDO <= 3 STORIES,NA,NA
